Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
223,STARLINK-30375          _YAOGAN-30 07B           ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.347936999999999996280308778296,347937.000000000000000000000000000000,341026.500000000000000000000000000000,334044.000000000000000000000000000000,10.058542344571934634700483002234,2019782.964133161120116710662841796875,10.055803420591503893888329912443,2019782.988963656127452850341796875000,0.024830495007336139678955078125,0.002738923980430740812153089792,100966
224,STARLINK-30375          _YAOGAN-30 07C           ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.362109000000000014196643860487,362109.000000000000000000000000000000,337715.000000000000000000000000000000,333319.000000000000000000000000000000,18.947964549194935557352437172085,25939.322868069924879819154739379883,16.546115214597485021386091830209,25938.355156117879232624545693397522,0.967711952045647194609045982361,2.401849334597450535966345341876,100966
225,STARLINK-30375          _STARLINK-1338           ,CATCH,16,15,2419200.000000000000000000000000000000,358.463984455344700563728110864758,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.343951999999999979973352992602,343952.000000000000000000000000000000,337487.099999999976716935634613037109,335125.000000000000000000000000000000,28.970684069235794311225618002936,377368.234838145668618381023406982422,28.970621717039023224060656502843,377368.220970129361376166343688964844,0.013868016307242214679718017578,0.000062352196771087164961500093,101221
226,STARLINK-30375          _STARLINK-1362           ,CATCH,16,15,2419200.000000000000000000000000000000,358.471934039369102720229420810938,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.356273000000000006348699344016,356273.000000000000000000000000000000,339165.299999999988358467817306518555,335482.000000000000000000000000000000,15.737618211318174843427186715417,1606879.913623099448159337043762207031,15.737617683650274358342358027585,1606879.914934445405378937721252441406,0.001311345957219600677490234375,0.000000527667900485084828687832,101221
227,STARLINK-30375          _STARLINK-1371           ,CATCH,16,15,2419200.000000000000000000000000000000,358.469451823794372558040777221322,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.351065999999999989178434134374,351066.000000000000000000000000000000,341834.299999999988358467817306518555,338974.000000000000000000000000000000,21.152957572604261571314054890536,690711.815291970735415816307067871094,21.152826223997116983355226693675,690711.833509695716202259063720703125,0.018217724980786442756652832031,0.000131348607144587958828196861,101221
228,STARLINK-30375          _STARLINK-1323           ,CATCH,16,15,2419200.000000000000000000000000000000,358.472246966119428179808892309666,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.355140000000000011226575225010,355140.000000000000000000000000000000,336562.099999999976716935634613037109,332797.000000000000000000000000000000,24.744906511092253253991657402366,964718.118192206486128270626068115234,24.744779929236639048895085579716,964718.103871616185642778873443603516,0.014320590300485491752624511719,0.000126581855614205096571822651,101221
229,STARLINK-30375          _STARLINK-1327           ,CATCH,16,15,2419200.000000000000000000000000000000,358.473722369564939072006382048130,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.354976999999999986989962508233,354977.000000000000000000000000000000,339278.599999999976716935634613037109,335805.000000000000000000000000000000,15.652764224053591135543683776632,1684156.431040716124698519706726074219,15.652592420945071083338007156271,1684156.446062406757846474647521972656,0.015021690633147954940795898438,0.000171803108520052205676620360,101221
230,STARLINK-30375          _STARLINK-1336           ,CATCH,16,15,2419200.000000000000000000000000000000,358.464407780188480501237791031599,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.356335999999999986087573233817,356336.000000000000000000000000000000,343152.700000000011641532182693481445,335536.000000000000000000000000000000,22.655885503625885490919245057739,1254534.486172098200768232345581054688,22.654647901551957289711936027743,1254534.440834519220516085624694824219,0.045337578980252146720886230469,0.001237602073928201207309029996,101221
231,STARLINK-30375          _STARLINK-1357           ,CATCH,16,15,2419200.000000000000000000000000000000,358.473866816974293669773032888770,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.357005000000000016768808563938,357005.000000000000000000000000000000,342835.000000000000000000000000000000,335101.000000000000000000000000000000,21.426816665213305412862609955482,1583645.007716709980741143226623535156,21.426584172022764107623515883461,1583644.987626370275393128395080566406,0.020090339705348014831542968750,0.000232493190541305239094072022,101221
232,STARLINK-30375          _STARLINK-1361           ,CATCH,16,15,2419200.000000000000000000000000000000,358.468034280191886864486150443554,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.350374999999999992006394222699,350375.000000000000000000000000000000,338428.799999999988358467817306518555,335261.000000000000000000000000000000,15.292272965349029689718918234576,153873.874938182125333696603775024414,15.292006688962047178392822388560,153873.889374808146385475993156433105,0.014436626021051779389381408691,0.000266276386982511326095846016,101221
233,STARLINK-30375          _STARLINK-1376           ,CATCH,16,15,2419200.000000000000000000000000000000,358.470591911062513190699974074960,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.361198000000000019049650745728,361198.000000000000000000000000000000,345785.000000000000000000000000000000,342432.000000000000000000000000000000,8.959026428649387696623307419941,15565.435999208100838586688041687012,8.958639376390822306461814150680,15565.449063037063751835376024246216,0.013063828962913248687982559204,0.000387052258565390161493269261,101221
234,STARLINK-30375          _STARLINK-1328           ,CATCH,16,15,2419200.000000000000000000000000000000,358.470237581347760169592220336199,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.353142999999999984694909471727,353143.000000000000000000000000000000,336444.000000000000000000000000000000,332841.000000000000000000000000000000,17.792203475826159575490237330087,1451438.694869382539764046669006347656,17.792152838612860676903437706642,1451438.687672285363078117370605468750,0.007197097176685929298400878906,0.000050637213298898586799623445,101221
235,STARLINK-30375          _STARLINK-1333           ,CATCH,16,15,2419200.000000000000000000000000000000,358.469102017633133527851896360517,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.357831000000000010174971976085,357831.000000000000000000000000000000,339425.099999999976716935634613037109,335751.000000000000000000000000000000,17.420381032556729650195848080330,1475014.561979009304195642471313476562,17.419061234588966158298717346042,1475014.604568670969456434249877929688,0.042589661665260791778564453125,0.001319797967763491897130734287,101221
