Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
729,STARLINK-30375          _STARLINK-3084           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.118445999999999995733190871761,118446.000000000000000000000000000000,106378.800000000002910383045673370361,104940.000000000000000000000000000000,22.987739449623976639713873737492,663886.715872104861773550510406494141,22.987739404741439841473038541153,663886.715873455046676099300384521484,0.000001350184902548789978027344,0.000000044882536798240835196339,100963
730,STARLINK-30375          _STARLINK-3055           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.124626000000000000667021993195,124626.000000000000000000000000000000,106937.699999999997089616954326629639,104926.000000000000000000000000000000,17.771308819415217783443949883804,764801.042003752780146896839141845703,17.771308578803893141184744308703,764801.042005292139947414398193359375,0.000001539359800517559051513672,0.000000240611324642259205575101,100963
731,STARLINK-30375          _STARLINK-3042           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.125135999999999997234212401054,125136.000000000000000000000000000000,106973.500000000000000000000000000000,104897.000000000000000000000000000000,31.292208205613444960135893779807,1804601.682502763113006949424743652344,31.292208213697193741609225980937,1804601.682487861718982458114624023438,0.000014901394024491310119628906,0.000000008083748781473332201131,100963
732,STARLINK-30375          _STARLINK-3102           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.127458999999999988972376741003,127459.000000000000000000000000000000,107247.300000000002910383045673370361,104917.000000000000000000000000000000,18.937276330142676528112133382820,1529004.578065339010208845138549804688,18.937275968663428216132160741836,1529004.578069902723655104637145996094,0.000004563713446259498596191406,0.000000361479248311979972640984,100963
733,STARLINK-30375          _STARLINK-3072           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.114518999999999995798027896399,114519.000000000000000000000000000000,105955.500000000000000000000000000000,104949.000000000000000000000000000000,20.073244545669279403909968095832,182413.465830722212558612227439880371,20.073245900321811774347224854864,182413.465823029197053983807563781738,0.000007693015504628419876098633,0.000001354652532370437256759033,100963
734,STARLINK-30375          _STARLINK-3080           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.107325000000000003730349362741,107325.000000000000000000000000000000,105508.500000000000000000000000000000,105251.000000000000000000000000000000,32.072062778109781788771215360612,906990.639543247991241514682769775391,32.072063347977618263939803000540,906990.639555771020241081714630126953,0.000012523028999567031860351562,0.000000569867836475168587639928,100963
735,STARLINK-30375          _STARLINK-3106           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.116612999999999994438226735838,116613.000000000000000000000000000000,106168.000000000000000000000000000000,104956.000000000000000000000000000000,14.937084151029742074001660512295,205741.900168206251692026853561401367,14.937083852619075230450107483193,205741.900165244675008580088615417480,0.000002961576683446764945983887,0.000000298410666843551553029101,100963
736,STARLINK-30375          _STARLINK-3091           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.125357999999999997209343405302,125358.000000000000000000000000000000,107043.100000000005820766091346740723,104968.000000000000000000000000000000,7.462585636250945064773532067193,1466202.724149946123361587524414062500,7.462585637560653850641756434925,1466202.724155121715739369392395019531,0.000005175592377781867980957031,0.000000001309708785868224367732,100963
737,STARLINK-30375          _STARLINK-3045           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.126929999999999987281285029894,126930.000000000000000000000000000000,107170.500000000000000000000000000000,104895.000000000000000000000000000000,22.179753416444071945079485885799,2168924.020018423907458782196044921875,22.179753399178455453011338249780,2168924.020033549051731824874877929688,0.000015125144273042678833007812,0.000000017265616492068147636019,100963
738,STARLINK-30375          _TEIKYOSAT-4 (OORURI)    ,ANCAS,16,15,2419200.000000000000000000000000000000,358.355419778816155940148746594787,16,101251,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.126215999999999994862776020454,126216.000000000000000000000000000000,107169.300000000002910383045673370361,104931.000000000000000000000000000000,12.962349248310545135609572753310,370727.194394406862556934356689453125,12.962349670802824519455498375464,370727.194399195199366658926010131836,0.000004788336809724569320678711,0.000000422492279383845925622154,101248
