Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
STARLINK-30375          _STARLINK-30378          ,2056,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107400,0.136005999999999988014920404567,136006.000000000000000000000000000000,10,118494.600000000005820766091346740723,114253.000000000000000000000000000000,13151.310653220578387845307588577271,2862.040983560760196269256994128227,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30387          ,2057,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107301,0.132734999999999991882049243941,132735.000000000000000000000000000000,10,120144.399999999994179233908653259277,114231.000000000000000000000000000000,11245.232539383408948197029531002045,3282.084929454691518913023173809052,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30367          ,2058,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107345,0.135463000000000000078159700934,135463.000000000000000000000000000000,10,120385.000000000000000000000000000000,114304.000000000000000000000000000000,12696.778235413838046952150762081146,2417496.567259535659104585647583007812,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _XRISM                   ,2059,SBO ANCAS,15,2419200.000000000000000000000000000000,358.467676148153259418904781341553,0.062500000000000000000000000000,16,101221,107640,0.135370999999999991336707694245,135371.000000000000000000000000000000,10,120687.000000000000000000000000000000,114517.000000000000000000000000000000,35.216554149794824013497418491170,1734952.382113285362720489501953125000,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30374          ,2060,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107366,0.134087000000000011734613281078,134087.000000000000000000000000000000,10,117470.899999999994179233908653259277,114231.000000000000000000000000000000,8504.997322296598213142715394496918,2413329.715601617936044931411743164062,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30394          ,2061,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107405,0.135694000000000009054090810423,135694.000000000000000000000000000000,10,116450.800000000002910383045673370361,114245.000000000000000000000000000000,10676.194285610872611869126558303833,2418822.902306959964334964752197265625,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30379          ,2062,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107361,0.125950000000000006394884621841,125950.000000000000000000000000000000,10,119485.000000000000000000000000000000,114244.000000000000000000000000000000,10581.458029576679109595715999603271,2414280.623300414532423019409179687500,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30395          ,2063,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107348,0.125754000000000004666489417104,125754.000000000000000000000000000000,10,118770.399999999994179233908653259277,114257.000000000000000000000000000000,11582.245768723696528468281030654907,2414416.276674379128962755203247070312,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30403          ,2064,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107405,0.133869999999999989004351164112,133870.000000000000000000000000000000,10,119524.199999999997089616954326629639,114085.000000000000000000000000000000,12183.462923528210012591443955898285,2414559.992382915690541267395019531250,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30413          ,2065,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107407,0.134087000000000011734613281078,134087.000000000000000000000000000000,10,120349.899999999994179233908653259277,114289.000000000000000000000000000000,8126.375026497930775803979486227036,3186.455495127273479738505557179451,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30398          ,2066,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107334,0.134394000000000013450573987939,134394.000000000000000000000000000000,10,116304.600000000005820766091346740723,114213.000000000000000000000000000000,12518.454399228368856711313128471375,2467.657084138933441863628104329109,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30386          ,2067,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107348,0.121306999999999998163247028060,121307.000000000000000000000000000000,10,118991.199999999997089616954326629639,114214.000000000000000000000000000000,12202.870086641330999555066227912903,261.207901016976791197521379217505,0.000000010000000000000000209226,0.000100000000000000004792173602
